race_id,modele,cheval,cote,cote_cloture,ev,mise,date_detection,resultat,gain_euros
31072026_3_1,v1.5,PHLOX LOBELL,10.0,,0.35449113095559515,4.38,2026-07-31T08:30:49.492836+00:00,PERDANT,-4.38
31072026_3_1,v1.8,POMONA FLEVO,16.0,,0.20903291758755627,1.51,2026-07-31T08:30:49.492836+00:00,PERDANT,-1.51
31072026_3_1,v1.8,PHLOX LOBELL,10.0,,0.5776838810573699,6.94,2026-07-31T08:30:49.492836+00:00,PERDANT,-6.94
31072026_3_1,v1.8,PIEN STARLAKE,9.7,,0.2563727765635959,1.59,2026-07-31T08:30:49.492836+00:00,PERDANT,-1.59
31072026_3_2,v1.4,ROCKY VD DRIEGANG A,4.5,,0.1435915540435877,4.93,2026-07-31T09:01:08.294816+00:00,GAGNANT,17.25
31072026_3_2,v1.5,ROCKY VD DRIEGANG A,4.5,,0.12482161684069926,3.96,2026-07-31T09:01:08.294816+00:00,GAGNANT,13.86
31072026_3_3,v1.4,CARAMIA,5.5,,0.10557644950986811,2.81,2026-07-31T09:30:50.153040+00:00,GAGNANT,12.64
31072026_3_3,v1.8,PLUME BRAVOURE,13.0,,0.24230641134037922,2.16,2026-07-31T09:30:50.153040+00:00,PERDANT,-2.16
31072026_3_3,v1.8,CARAMIA,5.5,,0.18446441385952594,4.39,2026-07-31T09:30:50.153040+00:00,GAGNANT,19.75
31072026_3_4,v1.8,JUNIOUS HEOT,12.0,,0.20514283552627943,2.0,2026-07-31T10:00:59.929592+00:00,PERDANT,-2.00
31072026_3_4,v1.10,JUNIOUS HEOT,12.0,,0.15170152862643604,1.7,2026-07-31T10:00:59.929592+00:00,PERDANT,-1.70
31072026_3_4,place,I DREAM WITH YOU,,,,10,2026-07-31T10:00:59.929592+00:00,NON_PLACE,-10.00
31072026_3_5,v1.4,NOAH TER SYPE,10.0,,0.20149294547402574,2.74,2026-07-31T10:30:47.035471+00:00,PERDANT,-2.74
31072026_3_5,v1.5,NOAH TER SYPE,10.0,,0.20540331110287813,2.56,2026-07-31T10:30:47.035471+00:00,PERDANT,-2.56
31072026_3_5,v1.8,OBEAU LOBELL,24.0,,0.41240560063467124,1.95,2026-07-31T10:30:47.035471+00:00,PERDANT,-1.95
31072026_3_5,v1.8,NOAH TER SYPE,10.0,,0.2931226973846326,3.55,2026-07-31T10:30:47.035471+00:00,PERDANT,-3.55
31072026_3_5,v1.8,PARANOIA,2.4,,0.13480427746209078,10.49,2026-07-31T10:30:47.035471+00:00,PERDANT,-10.49
31072026_3_5,v1.8,OLIGNY BOKO,2.6,,0.12906466825549323,8.78,2026-07-31T10:30:47.035471+00:00,PERDANT,-8.78
31072026_5_1,v1.4,JOLIE COSTARDIERE,5.8,,0.18178710491117278,4.63,2026-07-31T13:45:46.306095+00:00,PERDANT,-4.63
31072026_5_1,v1.4,KRAKATOA BAR,8.3,,0.26360035581493313,4.42,2026-07-31T13:45:46.306095+00:00,PERDANT,-4.42
31072026_5_1,v1.5,JOLIE COSTARDIERE,5.8,,0.195715623798427,4.56,2026-07-31T13:45:46.306095+00:00,PERDANT,-4.56
31072026_5_1,v1.5,KRAKATOA BAR,8.3,,0.2971721794633706,4.55,2026-07-31T13:45:46.306095+00:00,PERDANT,-4.55
31072026_5_1,v1.8,JOLIE COSTARDIERE,5.8,,0.1773375896548508,1.96,2026-07-31T13:45:46.306095+00:00,PERDANT,-1.96
31072026_5_1,v1.8,KRAKATOA BAR,8.3,,0.28347990863561834,2.06,2026-07-31T13:45:46.306095+00:00,PERDANT,-2.06
31072026_5_1,v1.10,KRAKATOA BAR,8.3,,0.32288268547474863,2.73,2026-07-31T13:45:46.306095+00:00,PERDANT,-2.73
31072026_5_1,place,KAYAK,1.20,,,10,2026-07-31T13:45:46.306095+00:00,PLACE,2.00
31072026_5_2,v1.4,NEVADA DARBY,3.4,,0.2008030017836051,10.23,2026-07-31T14:15:39.581116+00:00,GAGNANT,24.55
31072026_5_2,v1.4,NIKITA GALAA,9.5,,0.16523053790851505,2.38,2026-07-31T14:15:39.581116+00:00,PERDANT,-2.38
31072026_5_2,v1.4,NOTRE DAME,2.5,,0.28696981508535924,20,2026-07-31T14:15:39.581116+00:00,PERDANT,-20.00
31072026_5_2,v1.4,NEW YORK YANKEES,11.0,,0.1942474457068566,2.38,2026-07-31T14:15:39.581116+00:00,PERDANT,-2.38
31072026_5_2,v1.4,NASHAAB,10.0,,0.1411880886160377,1.92,2026-07-31T14:15:39.581116+00:00,PERDANT,-1.92
31072026_5_2,v1.4,NIMITZ D'HERIPRE,10.0,,0.2912402109827279,3.96,2026-07-31T14:15:39.581116+00:00,PERDANT,-3.96
31072026_5_2,v1.5,NEVADA DARBY,3.4,,0.22427383182831995,10.45,2026-07-31T14:15:39.581116+00:00,GAGNANT,25.08
31072026_5_2,v1.5,NIKITA GALAA,9.5,,0.18538109446025985,2.44,2026-07-31T14:15:39.581116+00:00,PERDANT,-2.44
31072026_5_2,v1.5,NOTRE DAME,2.5,,0.32809217121895573,20,2026-07-31T14:15:39.581116+00:00,PERDANT,-20.00
31072026_5_2,v1.5,NEW YORK YANKEES,11.0,,0.21979519528646274,2.46,2026-07-31T14:15:39.581116+00:00,PERDANT,-2.46
31072026_5_2,v1.5,NASHAAB,10.0,,0.15524365463094525,1.93,2026-07-31T14:15:39.581116+00:00,PERDANT,-1.93
31072026_5_2,v1.5,NIMITZ D'HERIPRE,10.0,,0.33646866039028844,4.18,2026-07-31T14:15:39.581116+00:00,PERDANT,-4.18
31072026_5_2,v1.8,NEVADA DARBY,3.4,,0.26783518793731154,11.85,2026-07-31T14:15:39.581116+00:00,GAGNANT,28.44
31072026_5_2,v1.8,NIKITA GALAA,9.5,,0.21768178793533322,2.72,2026-07-31T14:15:39.581116+00:00,PERDANT,-2.72
31072026_5_2,v1.8,NOTRE DAME,2.5,,0.2312823715058312,16.38,2026-07-31T14:15:39.581116+00:00,PERDANT,-16.38
31072026_5_2,v1.8,NEW YORK YANKEES,11.0,,0.23410168051089397,2.49,2026-07-31T14:15:39.581116+00:00,PERDANT,-2.49
31072026_5_2,v1.8,NASHAAB,10.0,,0.15499652970675015,1.83,2026-07-31T14:15:39.581116+00:00,PERDANT,-1.83
31072026_5_2,v1.8,NIMITZ D'HERIPRE,10.0,,0.5475376974203148,6.46,2026-07-31T14:15:39.581116+00:00,PERDANT,-6.46
31072026_5_2,v1.10,NEVADA DARBY,3.4,,0.36397763805091854,18.72,2026-07-31T14:15:39.581116+00:00,GAGNANT,44.93
31072026_5_2,v1.10,NIKITA GALAA,9.5,,0.2756273214146654,4.0,2026-07-31T14:15:39.581116+00:00,PERDANT,-4.00
31072026_5_2,v1.10,NISSA STAR,14.0,,0.18623501931563058,1.77,2026-07-31T14:15:39.581116+00:00,PERDANT,-1.77
31072026_5_2,v1.10,NOTRE DAME,2.5,,0.23603269058141718,19.42,2026-07-31T14:15:39.581116+00:00,PERDANT,-19.42
31072026_5_2,v1.10,NEW YORK YANKEES,11.0,,0.3701952901661085,4.57,2026-07-31T14:15:39.581116+00:00,PERDANT,-4.57
31072026_5_2,v1.10,NASHAAB,10.0,,0.2648027855504631,3.63,2026-07-31T14:15:39.581116+00:00,PERDANT,-3.63
31072026_5_2,v1.10,NIMITZ D'HERIPRE,10.0,,0.6892207109236115,9.45,2026-07-31T14:15:39.581116+00:00,PERDANT,-9.45
31072026_5_2,place,NOTRE DAME,,,,10,2026-07-31T14:15:39.581116+00:00,NON_PLACE,-10.00
31072026_5_3,v1.4,MICKEY MICHETTUDE,5.3,,0.15661400498757283,4.42,2026-07-31T15:01:08.158326+00:00,PERDANT,-4.42
31072026_5_3,v1.4,LIBERTIN MAZA,5.7,,0.2117192037698128,5.47,2026-07-31T15:01:08.158326+00:00,PERDANT,-5.47
31072026_5_3,v1.5,MICKEY MICHETTUDE,5.3,,0.16615448735757954,4.29,2026-07-31T15:01:08.158326+00:00,PERDANT,-4.29
31072026_5_3,v1.5,LIBERTIN MAZA,5.7,,0.23086033739461653,5.45,2026-07-31T15:01:08.158326+00:00,PERDANT,-5.45
31072026_5_3,v1.8,MICKEY MICHETTUDE,5.3,,0.3121438395730174,3.84,2026-07-31T15:01:08.158326+00:00,PERDANT,-3.84
31072026_5_3,v1.8,LIBERTIN MAZA,5.7,,0.3275663306197063,3.69,2026-07-31T15:01:08.158326+00:00,PERDANT,-3.69
31072026_5_3,v1.10,MICKEY MICHETTUDE,5.3,,0.3835953896999953,5.49,2026-07-31T15:01:08.158326+00:00,PERDANT,-5.49
31072026_5_3,v1.10,KRAKITO BELLO,11.0,,0.2507150481452205,1.54,2026-07-31T15:01:08.158326+00:00,GAGNANT,15.40
31072026_5_3,v1.10,LIBERTIN MAZA,5.7,,0.37363290590422804,4.9,2026-07-31T15:01:08.158326+00:00,PERDANT,-4.90
31072026_5_3,place,MONACO,,,,10,2026-07-31T15:01:08.158326+00:00,NON_PLACE,-10.00
31072026_5_4,v1.4,GUERRIER CASTELETS,12.0,,0.3020405793621319,3.32,2026-07-31T15:30:50.040719+00:00,PERDANT,-3.32
31072026_5_4,v1.4,INDY ROCK,6.2,,0.1878359503008007,4.36,2026-07-31T15:30:50.040719+00:00,GAGNANT,22.67
31072026_5_4,v1.4,FOSTER WOOD,15.0,,0.1780167381813349,1.54,2026-07-31T15:30:50.040719+00:00,PERDANT,-1.54
31072026_5_4,v1.5,GUERRIER CASTELETS,12.0,,0.35895689421809207,3.6,2026-07-31T15:30:50.040719+00:00,PERDANT,-3.60
31072026_5_4,v1.5,INDY ROCK,6.2,,0.20940989300851753,4.44,2026-07-31T15:30:50.040719+00:00,GAGNANT,23.09
31072026_5_4,v1.5,FOSTER WOOD,15.0,,0.2210247603609481,1.74,2026-07-31T15:30:50.040719+00:00,PERDANT,-1.74
31072026_5_4,v1.8,GUERRIER CASTELETS,12.0,,0.34734663351137063,1.67,2026-07-31T15:30:50.040719+00:00,PERDANT,-1.67
31072026_5_4,v1.8,INDY ROCK,6.2,,0.184032960895409,1.87,2026-07-31T15:30:50.040719+00:00,GAGNANT,9.72
31072026_5_4,place,HERALDIQUE,1.40,,,10,2026-07-31T15:30:50.040719+00:00,PLACE,4.00
31072026_1_1,v1.4,LEXCELLENT DU METZ,8.1,,0.24503046982645826,4.17,2026-07-31T15:45:39.102676+00:00,PERDANT,-4.17
31072026_1_1,v1.4,LOUIS VITTON MIJO,4.6,,0.20462162068439627,6.87,2026-07-31T15:45:39.102676+00:00,PERDANT,-6.87
31072026_1_1,v1.4,LUPIN D'OLMEN,2.3,,0.12109234863406693,11.25,2026-07-31T15:45:39.102676+00:00,PERDANT,-11.25
31072026_1_1,v1.4,LITTLE BROWN,5.9,,0.15809603774433456,3.9,2026-07-31T15:45:39.102676+00:00,GAGNANT,19.11
31072026_1_1,v1.5,LEXCELLENT DU METZ,8.1,,0.33830130289179916,5.26,2026-07-31T15:45:39.102676+00:00,PERDANT,-5.26
31072026_1_1,v1.5,LOUIS VITTON MIJO,4.6,,0.2772376190915957,8.5,2026-07-31T15:45:39.102676+00:00,PERDANT,-8.50
31072026_1_1,v1.5,LUPIN D'OLMEN,2.3,,0.17730547737713653,15.05,2026-07-31T15:45:39.102676+00:00,PERDANT,-15.05
31072026_1_1,v1.5,LITTLE BROWN,5.9,,0.22763154048406897,5.13,2026-07-31T15:45:39.102676+00:00,GAGNANT,25.14
31072026_1_1,v1.8,LEXCELLENT DU METZ,8.1,,0.41515495926178914,3.09,2026-07-31T15:45:39.102676+00:00,PERDANT,-3.09
31072026_1_1,v1.8,LOUIS VITTON MIJO,4.6,,0.278959454863859,8.19,2026-07-31T15:45:39.102676+00:00,PERDANT,-8.19
31072026_1_1,v1.8,LUPIN D'OLMEN,2.3,,0.22116843082238002,8.99,2026-07-31T15:45:39.102676+00:00,PERDANT,-8.99
31072026_1_1,v1.8,LITTLE BROWN,5.9,,0.3340519122612282,7.2,2026-07-31T15:45:39.102676+00:00,GAGNANT,35.28
31072026_1_1,v1.10,LEXCELLENT DU METZ,8.1,,0.46119399097498937,4.01,2026-07-31T15:45:39.102676+00:00,PERDANT,-4.01
31072026_1_1,v1.10,LOUIS VITTON MIJO,4.6,,0.275801655775163,9.45,2026-07-31T15:45:39.102676+00:00,PERDANT,-9.45
31072026_1_1,v1.10,LUPIN D'OLMEN,2.3,,0.25393970104707986,12.05,2026-07-31T15:45:39.102676+00:00,PERDANT,-12.05
31072026_1_1,v1.10,LITTLE BROWN,5.9,,0.31505781586247084,7.93,2026-07-31T15:45:39.102676+00:00,GAGNANT,38.86
31072026_1_1,v1.10,LOMBOK JIEL,14.0,,0.2028870079234124,1.93,2026-07-31T15:45:39.102676+00:00,PERDANT,-1.93
31072026_1_1,place,LUPIN D'OLMEN,,,,10,2026-07-31T15:45:39.102676+00:00,NON_PLACE,-10.00
31072026_1_1,2sur4,LUPIN D'OLMEN|LOUIS VITTON MIJO,,,,10,2026-07-31T15:45:39.102676+00:00,PERDANT,-10.00
31072026_5_5,v1.4,JAMES BOND,4.8,,0.2122236876460022,6.69,2026-07-31T16:01:02.614355+00:00,PERDANT,-6.69
31072026_5_5,v1.4,IZZIE PONCELET,7.8,,0.3360480558290089,5.92,2026-07-31T16:01:02.614355+00:00,PERDANT,-5.92
31072026_5_5,v1.4,ITYA DE BOSSENS,7.8,,0.2011501994335343,3.54,2026-07-31T16:01:02.614355+00:00,GAGNANT,24.07
31072026_5_5,v1.4,IBRA DE LOU,12.0,,0.14771497588093196,1.61,2026-07-31T16:01:02.614355+00:00,PERDANT,-1.61
31072026_5_5,v1.5,JAMES BOND,4.8,,0.24082197975545294,6.93,2026-07-31T16:01:02.614355+00:00,PERDANT,-6.93
31072026_5_5,v1.5,IZZIE PONCELET,7.8,,0.39494572006569095,6.35,2026-07-31T16:01:02.614355+00:00,PERDANT,-6.35
31072026_5_5,v1.5,ITYA DE BOSSENS,7.8,,0.23398790965071536,3.76,2026-07-31T16:01:02.614355+00:00,GAGNANT,25.57
31072026_5_5,v1.5,IBRA DE LOU,12.0,,0.181784989423182,1.81,2026-07-31T16:01:02.614355+00:00,PERDANT,-1.81
31072026_5_5,v1.8,IZZIE PONCELET,7.8,,0.18611239984575167,2.87,2026-07-31T16:01:02.614355+00:00,PERDANT,-2.87
31072026_5_5,place,JAMES BOND,2.10,,,10,2026-07-31T16:01:02.614355+00:00,PLACE,11.00
31072026_5_5,2sur4,JAMES BOND|IZZIE PONCELET,,,,10,2026-07-31T16:01:02.614355+00:00,PERDANT,-10.00
31072026_1_2,v1.4,LA KIFFANCE PIYA,3.7,,0.16585195995412438,7.47,2026-07-31T16:27:35.252992+00:00,PERDANT,-7.47
31072026_1_2,v1.4,KALANSKA,9.1,,0.2951860651963174,4.43,2026-07-31T16:27:35.252992+00:00,PERDANT,-4.43
31072026_1_2,v1.4,LITTLE DU RIB,6.3,,0.16246452315067583,3.73,2026-07-31T16:27:35.252992+00:00,PERDANT,-3.73
31072026_1_2,v1.4,KALINE D'ERPION,9.0,,0.2223666903971908,3.38,2026-07-31T16:27:35.252992+00:00,PERDANT,-3.38
31072026_1_2,v1.4,LADY POP,6.9,,0.3010333044498248,6.2,2026-07-31T16:27:35.252992+00:00,PERDANT,-6.20
31072026_1_2,v1.5,LA KIFFANCE PIYA,3.7,,0.23073873173193737,9.5,2026-07-31T16:27:35.252992+00:00,PERDANT,-9.50
31072026_1_2,v1.5,KALANSKA,9.1,,0.4080522184460067,5.6,2026-07-31T16:27:35.252992+00:00,PERDANT,-5.60
31072026_1_2,v1.5,LITTLE DU RIB,6.3,,0.23395564001832136,4.91,2026-07-31T16:27:35.252992+00:00,PERDANT,-4.91
31072026_1_2,v1.5,KALINE D'ERPION,9.0,,0.3174067004039418,4.41,2026-07-31T16:27:35.252992+00:00,PERDANT,-4.41
31072026_1_2,v1.5,LYRA POTERIE,13.0,,0.2355174050232114,2.18,2026-07-31T16:27:35.252992+00:00,GAGNANT,26.16
31072026_1_2,v1.5,LADY POP,6.9,,0.4071029016410166,7.67,2026-07-31T16:27:35.252992+00:00,PERDANT,-7.67
31072026_1_2,v1.8,LA KIFFANCE PIYA,3.7,,0.10487174637217378,4.11,2026-07-31T16:27:35.252992+00:00,PERDANT,-4.11
31072026_1_2,v1.8,KALANSKA,9.1,,0.1992822965333625,2.6,2026-07-31T16:27:35.252992+00:00,PERDANT,-2.60
31072026_1_2,v1.8,KALINE D'ERPION,9.0,,0.11441799115173779,1.51,2026-07-31T16:27:35.252992+00:00,PERDANT,-1.51
31072026_1_2,v1.8,LADY POP,6.9,,0.23688637467717943,4.25,2026-07-31T16:27:35.252992+00:00,PERDANT,-4.25
31072026_1_2,v1.10,KALANSKA,9.1,,0.12501278806542038,1.91,2026-07-31T16:27:35.252992+00:00,PERDANT,-1.91
31072026_1_2,v1.10,LADY POP,6.9,,0.2177928711255812,4.57,2026-07-31T16:27:35.252992+00:00,PERDANT,-4.57
31072026_1_2,place,LA KIFFANCE PIYA,1.70,,,10,2026-07-31T16:27:35.252992+00:00,PLACE,7.00
31072026_1_2,2sur4,LA KIFFANCE PIYA|LADY POP,3.70,,,10,2026-07-31T16:27:35.252992+00:00,GAGNANT,27.00
31072026_5_6,v1.4,KID BLACK,6.4,,0.12526076855444646,2.81,2026-07-31T16:45:51.282361+00:00,GAGNANT,15.17
31072026_5_6,v1.4,JUNON DU VASSET,7.3,,0.14502050894804142,2.79,2026-07-31T16:45:51.282361+00:00,PERDANT,-2.79
31072026_5_6,v1.4,KERNEL DE NUIT,12.0,,0.18257737666898466,2.01,2026-07-31T16:45:51.282361+00:00,PERDANT,-2.01
31072026_5_6,v1.5,KID BLACK,6.4,,0.14510937192575235,2.98,2026-07-31T16:45:51.282361+00:00,GAGNANT,16.09
31072026_5_6,v1.5,JUNON DU VASSET,7.3,,0.16757642407143303,2.95,2026-07-31T16:45:51.282361+00:00,PERDANT,-2.95
31072026_5_6,v1.5,KERNEL DE NUIT,12.0,,0.22335092429973136,2.25,2026-07-31T16:45:51.282361+00:00,PERDANT,-2.25
31072026_5_6,v1.8,KID BLACK,6.4,,0.1563081821848662,1.55,2026-07-31T16:45:51.282361+00:00,GAGNANT,8.37
31072026_5_6,v1.8,JUNON DU VASSET,7.3,,0.18126227651987148,1.54,2026-07-31T16:45:51.282361+00:00,PERDANT,-1.54
31072026_5_6,v1.10,KID BLACK,6.4,,0.1634690561097747,1.89,2026-07-31T16:45:51.282361+00:00,GAGNANT,10.21
31072026_5_6,place,KEONA DELALANDE,1.80,,,10,2026-07-31T16:45:51.282361+00:00,PLACE,8.00
31072026_5_6,2sur4,KEONA DELALANDE|KID BLACK,2.10,,,10,2026-07-31T16:45:51.282361+00:00,GAGNANT,11.00
31072026_1_3,v1.4,LUCA BAROSSO,4.0,,0.22068278972007005,8.99,2026-07-31T17:00:59.345136+00:00,PERDANT,-8.99
31072026_1_3,v1.4,KOPRIORO,4.4,,0.1367586566971939,4.92,2026-07-31T17:00:59.345136+00:00,GAGNANT,16.73
31072026_1_3,v1.4,OBSERVE'EM,5.2,,0.13571132912201644,3.95,2026-07-31T17:00:59.345136+00:00,PERDANT,-3.95
31072026_1_3,v1.4,KOME ON ERCA,8.7,,0.17804466246226958,2.83,2026-07-31T17:00:59.345136+00:00,PERDANT,-2.83
31072026_1_3,v1.5,LUCA BAROSSO,4.0,,0.3040855537341254,11.34,2026-07-31T17:00:59.345136+00:00,PERDANT,-11.34
31072026_1_3,v1.5,KOPRIORO,4.4,,0.20721776765731903,6.82,2026-07-31T17:00:59.345136+00:00,GAGNANT,23.19
31072026_1_3,v1.5,OBSERVE'EM,5.2,,0.206185615171939,5.49,2026-07-31T17:00:59.345136+00:00,PERDANT,-5.49
31072026_1_3,v1.5,KOME ON ERCA,8.7,,0.27360151287501333,3.97,2026-07-31T17:00:59.345136+00:00,PERDANT,-3.97
31072026_1_3,v1.8,LUCA BAROSSO,4.0,,0.22887193999823952,8.16,2026-07-31T17:00:59.345136+00:00,PERDANT,-8.16
31072026_1_3,v1.8,KOPRIORO,4.4,,0.24953665914179335,3.92,2026-07-31T17:00:59.345136+00:00,GAGNANT,13.33
31072026_1_3,v1.8,OBSERVE'EM,5.2,,0.16449839253562848,4.19,2026-07-31T17:00:59.345136+00:00,PERDANT,-4.19
31072026_1_3,v1.8,KOME ON ERCA,8.7,,0.2928586015923522,2.03,2026-07-31T17:00:59.345136+00:00,PERDANT,-2.03
31072026_1_3,v1.10,LUCA BAROSSO,4.0,,0.16910820385274894,7.05,2026-07-31T17:00:59.345136+00:00,PERDANT,-7.05
31072026_1_3,v1.10,KOPRIORO,4.4,,0.24495422246684972,4.5,2026-07-31T17:00:59.345136+00:00,GAGNANT,15.30
31072026_1_3,v1.10,OBSERVE'EM,5.2,,0.2092167796814417,6.23,2026-07-31T17:00:59.345136+00:00,PERDANT,-6.23
31072026_1_3,v1.10,KOME ON ERCA,8.7,,0.29999233649251567,2.44,2026-07-31T17:00:59.345136+00:00,PERDANT,-2.44
31072026_1_3,place,KOPRIORO,1.90,,,10,2026-07-31T17:00:59.345136+00:00,PLACE,9.00
31072026_1_3,2sur4,KOPRIORO|LUCA BAROSSO,,,,10,2026-07-31T17:00:59.345136+00:00,PERDANT,-10.00
31072026_5_7,v1.4,LADY BLACK ROCHEL,5.2,,0.22173388538878402,6.45,2026-07-31T17:15:51.985721+00:00,PERDANT,-6.45
31072026_5_7,v1.4,LE POULIGUEN,6.9,,0.2282049435657194,4.73,2026-07-31T17:15:51.985721+00:00,PERDANT,-4.73
31072026_5_7,v1.4,LEE ROCK BOND,5.5,,0.32475563943238206,8.82,2026-07-31T17:15:51.985721+00:00,PERDANT,-8.82
31072026_5_7,v1.5,LADY BLACK ROCHEL,5.2,,0.2548769785208018,6.79,2026-07-31T17:15:51.985721+00:00,PERDANT,-6.79
31072026_5_7,v1.5,LE POULIGUEN,6.9,,0.26575431213899914,5.04,2026-07-31T17:15:51.985721+00:00,PERDANT,-5.04
31072026_5_7,v1.5,LEE ROCK BOND,5.5,,0.37926341637786587,9.43,2026-07-31T17:15:51.985721+00:00,PERDANT,-9.43
31072026_5_7,v1.8,LADY BLACK ROCHEL,5.2,,0.13783120511996239,3.51,2026-07-31T17:15:51.985721+00:00,PERDANT,-3.51
31072026_5_7,v1.8,LE POULIGUEN,6.9,,0.14155741676857492,2.57,2026-07-31T17:15:51.985721+00:00,PERDANT,-2.57
31072026_5_7,v1.8,LEE ROCK BOND,5.5,,0.3817180957880031,4.54,2026-07-31T17:15:51.985721+00:00,PERDANT,-4.54
31072026_5_7,v1.10,LADY BLACK ROCHEL,5.2,,0.11365996734312267,3.38,2026-07-31T17:15:51.985721+00:00,PERDANT,-3.38
31072026_5_7,v1.10,LE POULIGUEN,6.9,,0.1657935497370293,3.51,2026-07-31T17:15:51.985721+00:00,PERDANT,-3.51
31072026_5_7,v1.10,LEE ROCK BOND,5.5,,0.458021132206909,6.36,2026-07-31T17:15:51.985721+00:00,PERDANT,-6.36
31072026_5_7,place,KRISTIANO BELLO,1.70,,,10,2026-07-31T17:15:51.985721+00:00,PLACE,7.00
31072026_5_7,2sur4,KRISTIANO BELLO|LEE ROCK BOND,,,,10,2026-07-31T17:15:51.985721+00:00,PERDANT,-10.00
31072026_5_7,trio,KRISTIANO BELLO|LEE ROCK BOND|LADY BLACK ROCHEL,,,,10,2026-07-31T17:15:51.985721+00:00,PERDANT,-10.00
31072026_5_7,multi,KRISTIANO BELLO|LEE ROCK BOND|LADY BLACK ROCHEL|LE POULIGUEN,,,,10,2026-07-31T17:15:51.985721+00:00,PERDANT,-10.00
31072026_1_4,v1.4,JOKER D'AMARO,12.0,,0.14858399317986404,1.63,2026-07-31T17:45:39.533583+00:00,GAGNANT,17.93
31072026_1_4,v1.4,JADE,10.0,,0.24663529629724135,3.31,2026-07-31T17:45:39.533583+00:00,PERDANT,-3.31
31072026_1_4,v1.4,JACK DES ASS,3.3,,0.382500249641087,20,2026-07-31T17:45:39.533583+00:00,PERDANT,-20.00
31072026_1_4,v1.4,JOKER GEMA,4.5,,0.30794512936139995,10.63,2026-07-31T17:45:39.533583+00:00,PERDANT,-10.63
31072026_1_4,v1.4,IGGYPOP D'HERFRAIE,8.6,,0.18990127765567033,3.02,2026-07-31T17:45:39.533583+00:00,PERDANT,-3.02
31072026_1_4,v1.5,JOKER D'AMARO,12.0,,0.2617067777809079,2.67,2026-07-31T17:45:39.533583+00:00,GAGNANT,29.37
31072026_1_4,v1.5,JADE,10.0,,0.379400707733377,4.74,2026-07-31T17:45:39.533583+00:00,PERDANT,-4.74
31072026_1_4,v1.5,JACK DES ASS,3.3,,0.5012045214077978,20,2026-07-31T17:45:39.533583+00:00,PERDANT,-20.00
31072026_1_4,v1.5,JOKER GEMA,4.5,,0.42273730746054405,13.57,2026-07-31T17:45:39.533583+00:00,PERDANT,-13.57
31072026_1_4,v1.5,IGGYPOP D'HERFRAIE,8.6,,0.2987968297595316,4.42,2026-07-31T17:45:39.533583+00:00,PERDANT,-4.42
31072026_1_4,v1.8,JADE,10.0,,0.17159477366158704,2.03,2026-07-31T17:45:39.533583+00:00,PERDANT,-2.03
31072026_1_4,v1.8,JACK DES ASS,3.3,,0.3049315093867313,7.05,2026-07-31T17:45:39.533583+00:00,PERDANT,-7.05
31072026_1_4,v1.8,JOKER GEMA,4.5,,0.2605936278301346,3.96,2026-07-31T17:45:39.533583+00:00,PERDANT,-3.96
31072026_1_4,v1.10,JADE,10.0,,0.12769436414271307,1.78,2026-07-31T17:45:39.533583+00:00,PERDANT,-1.78
31072026_1_4,v1.10,JACK DES ASS,3.3,,0.311709856852165,8.5,2026-07-31T17:45:39.533583+00:00,PERDANT,-8.50
31072026_1_4,v1.10,JOKER GEMA,4.5,,0.25079566274709664,4.49,2026-07-31T17:45:39.533583+00:00,PERDANT,-4.49
31072026_1_4,place,JACK DES ASS,,,,10,2026-07-31T17:45:39.533583+00:00,NON_PLACE,-10.00
31072026_1_4,2sur4,JACK DES ASS|JOKER GEMA,,,,10,2026-07-31T17:45:39.533583+00:00,PERDANT,-10.00
31072026_1_4,trio,JACK DES ASS|JOKER GEMA|IGGYPOP D'HERFRAIE,,,,10,2026-07-31T17:45:39.533583+00:00,,
31072026_1_4,multi,JACK DES ASS|JOKER GEMA|IGGYPOP D'HERFRAIE|JADE,,,,10,2026-07-31T17:45:39.533583+00:00,PERDANT,-10.00
31072026_5_8,v1.4,MODELE,2.2,,0.20239084285051168,20,2026-07-31T18:01:00.782383+00:00,GAGNANT,24.00
